Date,Price,Open,High,Low,Change %,et_Import,et_Export,Eth_Imp_Exp_Blnc,GDB,Debt,PST
"May 28, 2015",20.5600,20.4740,20.7440,20.2900,0.10%,382.5,22.0,-360.5,64.59,32.1,-1.5
"May 27, 2015",20.5400,20.4710,20.7640,20.2500,-0.05%,382.5,22.0,-360.5,64.59,32.1,-1.5
"May 26, 2015",20.5500,20.4670,20.7710,20.2500,-0.09%,382.5,22.0,-360.5,64.59,32.1,-1.5
"May 25, 2015",20.5690,20.4630,20.5690,20.4630,-0.34%,382.5,22.0,-360.5,64.59,32.1,-1.5
"May 22, 2015",20.6400,20.4590,20.7330,20.3700,-0.17%,382.5,22.0,-360.5,64.59,32.1,-1.5
"May 21, 2015",20.6750,20.4550,20.7340,20.4000,0.00%,382.5,22.0,-360.5,64.59,32.1,-1.5
"May 20, 2015",20.6750,20.4510,20.7300,20.4000,-0.12%,382.5,22.0,-360.5,64.59,32.1,-1.5
"May 19, 2015",20.7000,20.4470,20.7010,20.4470,0.49%,382.5,22.0,-360.5,64.59,32.1,-1.5
"May 18, 2015",20.6000,20.4430,20.7170,20.3100,0.24%,382.5,22.0,-360.5,64.59,32.1,-1.5
"May 15, 2015",20.5500,20.4400,20.6930,20.3000,-0.27%,382.5,22.0,-360.5,64.59,32.1,-1.5
"May 14, 2015",20.6050,20.4360,20.7350,20.3100,0.02%,382.5,22.0,-360.5,64.59,32.1,-1.5
"May 13, 2015",20.6000,20.4320,20.7360,20.3000,-0.26%,382.5,22.0,-360.5,64.59,32.1,-1.5
"May 12, 2015",20.6532,20.4280,20.8372,20.2480,0.21%,382.5,22.0,-360.5,64.59,32.1,-1.5
"May 11, 2015",20.6100,20.4240,20.6680,20.3500,-0.05%,382.5,22.0,-360.5,64.59,32.1,-1.5
"May 08, 2015",20.6200,20.4200,20.7300,20.3100,-0.10%,382.5,22.0,-360.5,64.59,32.1,-1.5
"May 07, 2015",20.6400,20.4160,20.6900,20.3500,-0.02%,382.5,22.0,-360.5,64.59,32.1,-1.5
"May 06, 2015",20.6450,20.4120,20.6610,20.2700,0.58%,382.5,22.0,-360.5,64.59,32.1,-1.5
"May 05, 2015",20.5250,20.4120,20.6870,20.2500,0.12%,382.5,22.0,-360.5,64.59,32.1,-1.5
"May 04, 2015",20.5000,20.4090,20.6620,20.2500,-0.63%,382.5,22.0,-360.5,64.59,32.1,-1.5
"May 01, 2015",20.6300,20.4090,20.6890,20.2500,0.27%,382.5,22.0,-360.5,64.59,32.1,-1.5
"Apr 30, 2015",20.5750,20.4050,20.7340,20.2500,0.24%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Apr 29, 2015",20.5250,20.3100,20.7300,20.2000,-0.12%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Apr 28, 2015",20.5500,20.3970,20.6510,20.2700,0.10%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Apr 27, 2015",20.5300,20.3930,20.6770,20.2500,-0.22%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Apr 24, 2015",20.5750,20.3900,20.7180,20.2000,0.00%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Apr 23, 2015",20.5750,20.3860,20.7650,20.2000,0.00%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Apr 22, 2015",20.5750,20.3820,20.7110,20.2500,0.12%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Apr 21, 2015",20.5500,20.2000,20.6820,20.2000,0.20%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Apr 20, 2015",20.5100,20.3750,20.6380,20.2500,0.17%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Apr 17, 2015",20.4750,20.3710,20.6500,20.2000,0.01%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Apr 16, 2015",20.4725,20.3670,20.4725,20.3670,-0.98%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Apr 15, 2015",20.6750,20.3630,20.7420,20.2000,0.12%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Apr 14, 2015",20.6500,20.3600,20.7630,20.2500,-0.15%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Apr 13, 2015",20.6800,20.3550,20.7400,20.3000,0.32%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Apr 10, 2015",20.6150,20.3550,20.7400,20.2300,0.07%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Apr 09, 2015",20.6000,20.3520,20.7550,20.2000,0.15%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Apr 08, 2015",20.5700,20.3480,20.7520,20.1500,0.10%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Apr 07, 2015",20.5500,20.3440,20.7480,20.1500,0.49%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Apr 06, 2015",20.4500,20.3410,20.6940,20.1000,-0.05%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Apr 03, 2015",20.4600,20.3370,20.6310,20.1700,0.05%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Apr 02, 2015",20.4500,20.3330,20.6370,20.1500,-0.49%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Apr 01, 2015",20.5500,20.3290,20.5830,20.2500,0.15%,138.9,54.3,-84.6,64.59,32.1,-1.5
"Mar 31, 2015",20.5200,20.3260,20.5790,20.2500,-0.34%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Mar 30, 2015",20.5900,20.3220,20.6260,20.2900,0.05%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Mar 27, 2015",20.5800,20.3180,20.6520,20.2500,0.10%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Mar 26, 2015",20.5600,20.3140,20.6280,20.2000,-0.10%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Mar 25, 2015",20.5800,20.3100,20.6040,20.2500,0.12%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Mar 24, 2015",20.5550,20.3060,20.6050,20.2500,0.27%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Mar 23, 2015",20.5000,20.3030,20.6060,20.1700,0.10%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Mar 20, 2015",20.4800,20.2990,20.6330,20.1500,-0.19%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Mar 19, 2015",20.5200,20.2950,20.5700,20.2000,0.47%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Mar 18, 2015",20.4250,20.2910,20.6200,20.1000,-0.12%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Mar 17, 2015",20.4500,20.2880,20.5910,20.1500,0.00%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Mar 16, 2015",20.4500,20.2840,20.5880,20.1500,-0.24%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Mar 13, 2015",20.5000,20.2800,20.6340,20.1500,0.00%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Mar 12, 2015",20.5000,20.2000,20.5300,20.1500,-0.39%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Mar 11, 2015",20.5800,20.2730,20.6070,20.2100,0.05%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Mar 10, 2015",20.5700,20.2690,20.6130,20.2100,0.07%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Mar 09, 2015",20.5550,20.2610,20.6240,20.2000,-0.10%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Mar 06, 2015",20.5750,20.2610,20.6450,20.2000,0.00%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Mar 05, 2015",20.5750,20.2570,20.5860,20.2500,0.12%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Mar 04, 2015",20.5500,20.2530,20.6070,20.2000,0.24%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Mar 03, 2015",20.5000,20.2490,20.5200,20.2490,0.00%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Mar 02, 2015",20.5000,20.2490,20.5100,20.2490,-0.05%,40.2,10.0,-30.2,64.59,32.1,-1.5
"Feb 27, 2015",20.5100,20.2460,20.5200,20.2460,0.02%,22.1,9.4,-12.7,64.59,32.1,-1.5
"Feb 26, 2015",20.5050,20.2420,20.5050,20.1600,0.20%,22.1,9.4,-12.7,64.59,32.1,-1.5
"Feb 25, 2015",20.4650,20.2380,20.5370,20.1600,0.05%,22.1,9.4,-12.7,64.59,32.1,-1.5
"Feb 24, 2015",20.4550,20.2340,20.5430,20.1500,0.12%,22.1,9.4,-12.7,64.59,32.1,-1.5
"Feb 23, 2015",20.4300,20.2300,20.4740,20.1700,-0.12%,22.1,9.4,-12.7,64.59,32.1,-1.5
"Feb 20, 2015",20.4550,20.2260,20.4850,20.2000,0.10%,22.1,9.4,-12.7,64.59,32.1,-1.5
"Feb 19, 2015",20.4350,20.2000,20.4610,20.2000,0.22%,22.1,9.4,-12.7,64.59,32.1,-1.5
"Feb 18, 2015",20.3900,20.2180,20.4620,20.1300,0.12%,22.1,9.4,-12.7,64.59,32.1,-1.5
"Feb 17, 2015",20.3650,20.2150,20.4830,20.1000,0.24%,22.1,9.4,-12.7,64.59,32.1,-1.5
"Feb 16, 2015",20.3160,20.2110,20.3160,20.2110,-0.80%,22.1,9.4,-12.7,64.59,32.1,-1.5
"Feb 13, 2015",20.4800,20.2070,20.5010,20.1700,0.10%,22.1,9.4,-12.7,64.59,32.1,-1.5
"Feb 12, 2015",20.4600,20.2030,20.4970,20.1500,0.00%,22.1,9.4,-12.7,64.59,32.1,-1.5
"Feb 11, 2015",20.4600,20.1990,20.5030,20.1500,0.02%,22.1,9.4,-12.7,64.59,32.1,-1.5
"Feb 10, 2015",20.4550,20.1950,20.4940,20.1500,0.22%,22.1,9.4,-12.7,64.59,32.1,-1.5
"Feb 09, 2015",20.4100,20.1910,20.4750,20.1100,0.05%,22.1,9.4,-12.7,64.59,32.1,-1.5
"Feb 06, 2015",20.4000,20.1870,20.4910,20.0900,0.10%,22.1,9.4,-12.7,64.59,32.1,-1.5
"Feb 05, 2015",20.3800,20.1830,20.4870,20.0800,-0.29%,22.1,9.4,-12.7,64.59,32.1,-1.5
"Feb 04, 2015",20.4400,20.1790,20.5230,20.0800,0.15%,22.1,9.4,-12.7,64.59,32.1,-1.5
"Feb 03, 2015",20.4100,20.1760,20.5390,20.0500,0.29%,22.1,9.4,-12.7,64.59,32.1,-1.5
"Feb 02, 2015",20.3500,20.1680,20.5260,20.0000,-0.27%,22.1,9.4,-12.7,64.59,32.1,-1.5
"Jan 30, 2015",20.4050,20.1680,20.5230,20.0500,0.00%,145.3,10.3,-135,64.59,32.1,-1.5
"Jan 29, 2015",20.4050,20.1640,20.5230,20.0500,-0.12%,145.3,10.3,-135,64.59,32.1,-1.5
"Jan 28, 2015",20.4300,20.1600,20.4940,20.0600,0.15%,145.3,10.3,-135,64.59,32.1,-1.5
"Jan 27, 2015",20.4000,20.1600,20.5100,20.0500,-0.05%,145.3,10.3,-135,64.59,32.1,-1.5
"Jan 26, 2015",20.4100,20.1560,20.5100,20.0600,0.10%,145.3,10.3,-135,64.59,32.1,-1.5
"Jan 23, 2015",20.3900,20.1530,20.4960,20.0500,-0.05%,145.3,10.3,-135,64.59,32.1,-1.5
"Jan 22, 2015",20.4000,20.1490,20.5030,20.0500,-0.24%,145.3,10.3,-135,64.59,32.1,-1.5
"Jan 21, 2015",20.4500,20.1460,20.4990,20.1000,0.22%,145.3,10.3,-135,64.59,32.1,-1.5
"Jan 20, 2015",20.4050,20.1420,20.4910,20.0400,0.80%,145.3,10.3,-135,64.59,32.1,-1.5
"Jan 19, 2015",20.2425,20.1420,20.2425,20.1420,-0.72%,145.3,10.3,-135,64.59,32.1,-1.5
"Jan 16, 2015",20.3900,20.1390,20.4820,20.0300,-0.27%,145.3,10.3,-135,64.59,32.1,-1.5
"Jan 15, 2015",20.4450,20.1350,20.5340,20.0400,0.07%,145.3,10.3,-135,64.59,32.1,-1.5
"Jan 14, 2015",20.4300,20.1310,20.5350,20.0300,0.15%,145.3,10.3,-135,64.59,32.1,-1.5
"Jan 13, 2015",20.4000,20.1280,20.4810,20.0500,0.00%,145.3,10.3,-135,64.59,32.1,-1.5
"Jan 12, 2015",20.4000,20.1240,20.5280,20.0000,0.20%,145.3,10.3,-135,64.59,32.1,-1.5
"Jan 09, 2015",20.3600,20.1210,20.4540,20.0100,0.05%,145.3,10.3,-135,64.59,32.1,-1.5
"Jan 08, 2015",20.3500,20.1170,20.4710,20.0000,0.10%,145.3,10.3,-135,64.59,32.1,-1.5
"Jan 07, 2015",20.3300,20.1170,20.4870,19.9600,0.02%,145.3,10.3,-135,64.59,32.1,-1.5
"Jan 06, 2015",20.3250,20.1130,20.4920,19.9000,-0.15%,145.3,10.3,-135,64.59,32.1,-1.5
"Jan 05, 2015",20.3550,20.1100,20.5080,19.9500,0.02%,145.3,10.3,-135,64.59,32.1,-1.5
"Jan 02, 2015",20.3500,20.1060,20.5300,19.9100,0.71%,145.3,10.3,-135,64.59,32.1,-1.5
"Jan 01, 2015",20.2065,20.1020,20.2065,20.1020,-0.58%,145.3,10.3,-135,64.59,32.1,-1.5
"Dec 31, 2014",20.3250,20.0990,20.5270,19.9000,-0.02%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 30, 2014",20.3300,20.0950,20.4990,19.8700,0.20%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 29, 2014",20.2900,20.0920,20.4950,19.8900,-0.29%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 26, 2014",20.3500,20.0880,20.4920,19.9500,0.80%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 25, 2014",20.1885,20.0850,20.1885,19.9100,-0.55%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 24, 2014",20.3000,20.0810,20.4850,19.9000,0.00%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 23, 2014",20.3000,20.0780,20.4310,19.9300,0.12%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 22, 2014",20.2750,20.0740,20.4530,19.9000,0.30%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 19, 2014",20.2150,20.0710,20.2240,19.9000,-0.47%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 18, 2014",20.3100,20.0680,20.4710,19.9100,-0.05%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 17, 2014",20.3200,20.0640,20.4580,19.9000,0.10%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 16, 2014",20.3000,20.0610,20.4140,19.9500,0.35%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 15, 2014",20.2300,20.0570,20.3410,19.9300,0.15%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 12, 2014",20.2000,20.0540,20.3470,19.9000,0.00%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 11, 2014",20.2000,20.0510,20.3640,19.8900,-0.35%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 10, 2014",20.2700,20.0470,20.4110,19.9100,0.07%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 09, 2014",20.2550,20.0430,20.3920,19.9000,-0.10%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 08, 2014",20.2750,20.0400,20.3680,19.9100,0.12%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 05, 2014",20.2500,20.0370,20.3900,19.9000,-0.49%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 04, 2014",20.3500,20.0330,20.4370,19.9500,0.00%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 03, 2014",20.3500,20.0300,20.4330,19.9500,0.00%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 02, 2014",20.3500,20.0260,20.4300,19.9500,0.47%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Dec 01, 2014",20.2550,20.0230,20.3210,19.9500,0.02%,24.8,12.3,-12.5,55.61,31.8,-1.34
"Nov 28, 2014",20.2500,20.0190,20.3230,19.9500,0.65%,438.8,12.5,-426.3,55.61,31.8,-1.34
"Nov 27, 2014",20.1195,20.0160,20.1195,20.0160,-0.67%,438.8,12.5,-426.3,55.61,31.8,-1.34
"Nov 26, 2014",20.2550,20.0120,20.3110,19.9500,0.00%,438.8,12.5,-426.3,55.61,31.8,-1.34
"Nov 25, 2014",20.2550,20.0090,20.3070,19.9500,0.02%,438.8,12.5,-426.3,55.61,31.8,-1.34
"Nov 24, 2014",20.2500,20.0060,20.4090,19.8500,-0.27%,438.8,12.5,-426.3,55.61,31.8,-1.34
"Nov 21, 2014",20.3050,20.0020,20.3150,20.0000,0.27%,438.8,12.5,-426.3,55.61,31.8,-1.34
"Nov 20, 2014",20.2500,19.9990,20.2520,19.9990,0.20%,438.8,12.5,-426.3,55.61,31.8,-1.34
"Nov 19, 2014",20.2100,19.9950,20.2790,19.9100,0.57%,438.8,12.5,-426.3,55.61,31.8,-1.34
"Nov 18, 2014",20.0950,19.9920,20.0950,19.9920,0.01%,438.8,12.5,-426.3,55.61,31.8,-1.34
"Nov 17, 2014",20.0920,19.9890,20.0920,19.9890,-0.31%,438.8,12.5,-426.3,55.61,31.8,-1.34
"Nov 14, 2014",20.1550,19.9850,20.2840,19.8500,-0.27%,438.8,12.5,-426.3,55.61,31.8,-1.34
"Nov 13, 2014",20.2100,19.9820,20.2650,19.9300,0.05%,438.8,12.5,-426.3,55.61,31.8,-1.34
"Nov 12, 2014",20.2000,19.9780,20.2720,19.8900,0.61%,438.8,12.5,-426.3,55.61,31.8,-1.34
"Nov 11, 2014",20.0780,19.9610,20.0780,19.9610,-0.36%,438.8,12.5,-426.3,55.61,31.8,-1.34
"Nov 10, 2014",20.1500,19.9610,20.2610,19.8500,0.00%,438.8,12.5,-426.3,55.61,31.8,-1.34
"Nov 07, 2014",20.1500,19.9610,20.2810,19.8100,0.05%,438.8,12.5,-426.3,55.61,31.8,-1.34
"Nov 06, 2014",20.1400,19.9610,20.2910,19.8100,0.05%,438.8,12.5,-426.3,55.61,31.8,-1.34
"Nov 05, 2014",20.1300,19.9610,20.2910,19.8000,-0.12%,438.8,12.5,-426.3,55.61,31.8,-1.34
"Nov 04, 2014",20.1550,19.9580,20.2660,19.8500,-0.02%,438.8,12.5,-426.3,55.61,31.8,-1.34
"Nov 03, 2014",20.1600,19.9550,20.2580,19.8600,0.05%,438.8,12.5,-426.3,55.61,31.8,-1.34
"Oct 31, 2014",20.1500,19.9530,20.2550,19.8500,-0.30%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 30, 2014",20.2100,19.9510,20.3030,19.8600,0.79%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 29, 2014",20.0510,19.9500,20.0510,19.9500,0.01%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 28, 2014",20.0495,19.9480,20.0495,19.9480,0.01%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 27, 2014",20.0475,19.9460,20.0475,19.9460,-0.53%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 24, 2014",20.1550,19.9440,20.2910,19.8100,0.00%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 23, 2014",20.1550,19.9420,20.2890,19.8000,-0.07%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 22, 2014",20.1700,19.9400,20.2820,19.8300,-0.05%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 21, 2014",20.1800,19.9370,20.2700,19.8300,0.07%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 20, 2014",20.1650,19.9320,20.2720,19.8000,0.17%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 17, 2014",20.1300,19.9280,20.2320,19.8300,0.05%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 16, 2014",20.1200,19.9230,20.2380,19.8100,0.07%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 15, 2014",20.1050,19.9190,20.2180,19.8100,0.02%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 14, 2014",20.1000,19.9140,20.2190,19.8000,-0.27%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 13, 2014",20.1550,19.9100,20.2590,19.8000,0.73%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 10, 2014",20.0095,19.9050,20.0095,19.9050,-0.50%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 09, 2014",20.1100,19.7500,20.2400,19.7500,0.17%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 08, 2014",20.0750,19.8960,20.2750,19.7000,-0.17%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 07, 2014",20.1100,19.8910,20.2360,19.7500,0.60%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 06, 2014",19.9905,19.8870,19.9905,19.8870,-0.54%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 03, 2014",20.1000,19.8820,20.2370,19.7500,-0.37%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 02, 2014",20.1750,19.8780,20.2570,19.7500,1.20%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Oct 01, 2014",19.9350,19.8730,20.0190,19.7940,-0.87%,209.0,11.9,-197.1,55.61,31.8,-1.34
"Sep 30, 2014",20.1100,19.8680,20.2130,19.7500,0.15%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Sep 29, 2014",20.0800,19.8640,20.2380,19.7000,-0.08%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Sep 26, 2014",20.0970,19.8590,20.1670,19.7100,0.16%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Sep 25, 2014",20.0650,19.8540,20.1940,19.7100,0.07%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Sep 24, 2014",20.0500,19.8500,20.2040,19.7000,0.51%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Sep 23, 2014",19.9490,19.8450,19.9490,19.8450,-0.58%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Sep 22, 2014",20.0650,19.8400,20.1800,19.7000,0.02%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Sep 19, 2014",20.0600,19.8360,20.1900,19.7100,0.00%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Sep 18, 2014",20.0600,19.8310,20.1860,19.7100,0.00%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Sep 17, 2014",20.0600,19.8130,20.1810,19.7000,-0.31%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Sep 16, 2014",20.1220,19.8130,20.1410,19.6500,0.31%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Sep 15, 2014",20.0600,19.8130,20.2030,19.6500,-0.21%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Sep 12, 2014",20.1020,19.8130,20.1210,19.6100,0.23%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Sep 11, 2014",20.0550,19.8130,20.1580,19.7100,-0.21%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Sep 10, 2014",20.0970,19.8080,20.1160,19.7000,0.06%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Sep 09, 2014",20.0850,19.8030,20.1530,19.7400,-0.06%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Sep 08, 2014",20.0970,19.7990,20.1060,19.7940,1.00%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Sep 05, 2014",19.8980,19.7940,19.8980,19.7940,0.03%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Sep 04, 2014",19.8930,19.7890,19.8930,19.7890,0.03%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Sep 03, 2014",19.8880,19.7850,19.8880,19.7850,0.05%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Sep 02, 2014",19.8790,19.7800,19.8890,19.7750,0.00%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Sep 01, 2014",19.8790,19.7750,19.8790,19.7750,0.03%,29.5,17.1,-12.4,55.61,31.8,-1.34
"Aug 29, 2014",19.8740,19.7710,19.8740,19.7710,0.02%,143.9,22.0,-121.9,55.61,31.8,-1.34
"Aug 28, 2014",19.8700,19.7660,19.8700,19.7660,0.03%,143.9,22.0,-121.9,55.61,31.8,-1.34
"Aug 27, 2014",19.8650,19.7620,19.8650,19.7620,0.02%,143.9,22.0,-121.9,55.61,31.8,-1.34
"Aug 26, 2014",19.8605,19.7570,19.8605,19.7570,0.02%,143.9,22.0,-121.9,55.61,31.8,-1.34
"Aug 25, 2014",19.8560,19.7530,19.8560,19.7530,0.06%,143.9,22.0,-121.9,55.61,31.8,-1.34
"Aug 22, 2014",19.8445,19.7480,19.8585,19.7390,0.01%,143.9,22.0,-121.9,55.61,31.8,-1.34
"Aug 21, 2014",19.8425,19.7440,19.8515,19.7390,0.00%,143.9,22.0,-121.9,55.61,31.8,-1.34
"Aug 20, 2014",19.8425,19.7390,19.8425,19.7390,0.03%,143.9,22.0,-121.9,55.61,31.8,-1.34
"Aug 19, 2014",19.8375,19.7340,19.8375,19.7340,0.02%,143.9,22.0,-121.9,55.61,31.8,-1.34
"Aug 18, 2014",19.8330,19.7300,19.8330,19.7300,-0.36%,143.9,22.0,-121.9,55.61,31.8,-1.34
"Aug 15, 2014",19.9050,19.7250,20.0250,19.6100,-0.05%,143.9,22.0,-121.9,55.61,31.8,-1.34
"Aug 14, 2014",19.9150,19.7200,20.0100,19.6100,0.08%,143.9,22.0,-121.9,55.61,31.8,-1.34
"Aug 13, 2014",19.9000,19.7160,20.0200,19.6000,-0.35%,143.9,22.0,-121.9,55.61,31.8,-1.34
"Aug 12, 2014",19.9700,19.7110,20.0560,19.6300,0.05%,143.9,22.0,-121.9,55.61,31.8,-1.34
"Aug 11, 2014",19.9600,19.7060,20.0610,19.6100,0.05%,143.9,22.0,-121.9,55.61,31.8,-1.34
"Aug 08, 2014",19.9500,19.7020,20.0560,19.5000,0.50%,143.9,22.0,-121.9,55.61,31.8,-1.34
"Aug 07, 2014",19.8500,19.6970,20.0420,19.5100,0.03%,143.9,22.0,-121.9,55.61,31.8,-1.34
"Aug 06, 2014",19.8450,19.6930,20.0420,19.5000,-0.23%,143.9,22.0,-121.9,55.61,31.8,-1.34
"Aug 05, 2014",19.8900,19.6880,19.9930,19.5900,0.05%,143.9,22.0,-121.9,55.61,31.8,-1.34
"Aug 04, 2014",19.8800,19.6830,19.9880,19.5800,-0.20%,143.9,22.0,-121.9,55.61,31.8,-1.34
"Aug 01, 2014",19.9200,19.6790,20.0930,19.5100,0.00%,143.9,22.0,-121.9,55.61,31.8,-1.34
"Jul 31, 2014",19.9200,19.6740,20.0890,19.5100,0.08%,10.4,25.8,15.4,55.61,31.8,-1.34
"Jul 30, 2014",19.9050,19.6700,20.0690,19.5100,0.00%,10.4,25.8,15.4,55.61,31.8,-1.34
"Jul 29, 2014",19.9050,19.6650,20.0650,19.5000,-0.03%,10.4,25.8,15.4,55.61,31.8,-1.34
"Jul 28, 2014",19.9100,19.6650,20.0150,19.5600,0.03%,10.4,25.8,15.4,55.61,31.8,-1.34
"Jul 25, 2014",19.9050,19.6600,20.0200,19.5500,-0.03%,10.4,25.8,15.4,55.61,31.8,-1.34
"Jul 24, 2014",19.9100,19.6560,20.0100,19.5600,0.10%,10.4,25.8,15.4,55.61,31.8,-1.34
"Jul 23, 2014",19.8900,19.6510,20.0360,19.5100,-0.05%,10.4,25.8,15.4,55.61,31.8,-1.34
"Jul 22, 2014",19.9000,19.6420,20.0210,19.5300,0.10%,10.4,25.8,15.4,55.61,31.8,-1.34
"Jul 21, 2014",19.8800,19.6420,20.0120,19.5100,0.08%,10.4,25.8,15.4,55.61,31.8,-1.34
"Jul 18, 2014",19.8650,19.6370,19.9770,19.5100,0.00%,10.4,25.8,15.4,55.61,31.8,-1.34
